ear,mar,perclos,pose,yawn_detected,label
0.21280622403612376,1.0805023169172938,0,0,1,1
0.22049547510873915,1.0978663019143824,0,0,1,1
0.22085374818263184,1.0862449915741343,0,0,1,1
0.22878581368251538,1.0655769123816985,0,0,1,1
0.21626462424034326,1.106953717103916,0,0,1,1
0.21956174578428478,1.103219675860045,0,0,1,1
0.2203564851522789,1.0633961573283708,0,0,1,1
0.22436711677561658,1.0864885745942126,0,0,1,1
0.23083440571692024,1.0768053156545532,0,0,1,1
0.2289556099496019,1.0568688640770691,0,0,1,1
0.21385136856162734,1.0437376199226374,0,0,1,1
0.21635640042462936,1.0573957098373847,0,0,1,1
0.1967933923741741,1.0769135871221245,1,0,1,1
0.21268555694092306,1.0217613032555928,0,0,1,1
0.21706287000038382,1.0446165539422876,0,0,1,1
0.23015788421626915,1.0364469666732885,0,0,1,1
0.2195188134066832,1.0930516126905947,0,0,1,1
0.21778396999092547,1.045148352681965,0,0,1,1
0.21951944967004952,1.0551707873862894,0,0,1,1
0.22390563023055343,1.0812374387837818,0,0,1,1
0.22148856050686216,1.0733991737345572,0,0,1,1
0.20680818299038825,1.0342050334640014,0,0,1,1
0.22246708198039472,1.0898243423836589,0,0,1,1
0.23750759828621124,1.0418956048055332,0,0,1,1
0.21610065049595722,1.0429633844917532,0,0,1,1
0.22174909887053562,1.0536552106141523,0,0,1,1
0.21735499003176817,1.0350503181882285,0,0,1,1
0.21280392808474802,1.0528042059132896,0,0,1,1
0.21307754282358374,1.0747613106821547,0,0,1,1
0.2175673054660553,1.0593711169899762,0,0,1,1
0.2128757277404871,1.0105754053727851,0,0,1,1
0.07491975613688798,1.1110594318098803,1,0,1,1
0.22679223863957546,1.0727965518760243,0,0,1,1
0.22607684951428011,1.050539386841638,0,0,1,1
0.20918073710344237,1.101741974073108,0,0,1,1
0.22660810031405693,1.104596424785593,0,0,1,1
0.24542615630439635,1.0626986491544725,0,0,1,1
0.2538934700454747,1.0390130465674903,0,0,1,1
0.27023195813079093,1.1048806914864542,0,0,1,1
0.24214630556077127,1.037598261257576,0,0,1,1
0.26277196585751844,1.1100046361837184,0,0,1,1
0.25176872685284635,1.0532055949690264,0,0,1,1
0.25369149735343033,1.073160443911086,0,0,1,1
0.24204133367737968,1.0761720542224904,0,0,1,1
0.21851865428854428,1.0744107439534338,0,0,1,1
0.21831863846719549,1.2118226301831565,0,0,1,1
0.23105850993948485,1.1177398730704282,0,0,1,1
0.26360862970827165,1.1176528769657088,0,0,1,1
0.24730749764294546,1.0900296125013083,0,0,1,1
0.23337648646367445,1.0939161348402842,0,0,1,1
0.22784879518822365,1.100456598635046,0,0,1,1
0.2237490077842768,1.0488390046148615,0,0,1,1
0.21697094563398178,1.0435238521046823,0,0,1,1
0.26358111484644936,1.0722831278870875,0,0,1,1
0.2545770692413316,1.0832321242731973,0,0,1,1
0.24526087625453946,1.0510343112311007,0,0,1,1
0.21735650135915863,1.0840199444995298,0,0,1,1
0.22452703439377125,1.0645874088254965,0,0,1,1
0.21773887892600213,1.0588908749853398,0,0,1,1
0.22982913836312402,1.1362582699569614,0,0,1,1
0.23357549576061032,1.0711574051135262,0,0,1,1
0.22100500012421215,1.052291351243467,0,0,1,1
0.22827718040652423,1.0695156557730985,0,0,1,1
0.24626217717393223,1.0688396005967797,0,0,1,1
0.24271316095549839,1.0960440149218273,0,0,1,1
0.2458514727544071,1.0829924856299356,0,0,1,1
0.24372660731036927,1.0893611999638682,0,0,1,1
0.2258107211666424,1.113027431040527,0,0,1,1
0.24859407842371023,1.0246140449641432,0,0,1,1
0.240746477889852,1.0685156155761526,0,0,1,1
0.23124347180346194,1.0760871556773854,0,0,1,1
0.2372047366717674,1.0498148238658997,0,0,1,1
0.23769040935132113,1.094914076322553,0,0,1,1
0.2425640360080058,1.085993486027413,0,0,1,1
0.22424853496824992,1.0889660485960766,0,0,1,1
0.2181261974493475,1.1092396585620659,0,0,1,1
0.22156948260978826,1.0625193038271903,0,0,1,1
0.2298524308056569,1.0815671550412613,0,0,1,1
0.22242769113694438,1.075279138332201,0,0,1,1
0.22039235100868015,1.0801046508896592,0,0,1,1
0.2953908742576047,1.0591390718784572,0,0,1,1
0.24325052957875365,1.1083321810701627,0,0,1,1
